index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,14,1,1,http://www.firstpost.com/politics/live-fir-against-ril-over-gas-prices-moily-hits-back-at-kejriwal-1383591.html,745beb5346e12c809361d3b9da2b7f57,No
2,14,1,2,http://www.firstpost.com/business/economy/gas-pricing-oil-min-wants-reliance-industries-to-sell-at-4-2-6-6-5-price-for-others-1982111.html,63341fba7635aa0d5d6974e207d12fe1,No
3,14,1,3,http://www.firstpost.com/investing/shale-gas-front-runner-in-ril-growth-story-what-analysts-are-saying-848455.html,460d4147eb1456a409cef3633a395b79,No
4,14,1,4,http://www.firstpost.com/business/reliance-plans-6-5-bn-investment-in-kg-d6-to-regain-lost-glory-of-the-oil-block-974543.html,d9c750f4d03edcc993159da9b59275c3,No
5,14,1,5,http://www.firstpost.com/investing/live-hero-moto-hdfc-decline-post-earnings-itc-rises-592877.html,23f3e0d492981d426ac487c4a30a3933,No
6,14,1,6,http://www.firstpost.com/business/gas-price-hike-ongc-oil-to-rake-in-moolah-gail-may-shrink-914021.html,334e5767e083d54f5a36f0754baf2f19,No
7,14,1,7,http://www.firstpost.com/business/ril-to-relinquish-kg-d3-block-due-to-defence-ministry-restriction-2014227.html,d86d043ea7d69b27a85ba9620cedd4a4,No
8,14,1,8,http://www.firstpost.com/fwire/govt-owned-gspc-seeks-lng-price-of-kg-gas-638433.html,49c9ea06050075b9bdeb73b302168176,No
9,14,1,9,http://www.firstpost.com/politics/kejriwal-lodges-fir-against-moily-deora-ril-for-manipulating-gas-prices-1383759.html,1a0b0489484cd2507ed23808a31c5465,No
10,14,1,10,http://www.firstpost.com/business/after-ril-gspc-seeks-imported-lng-price-for-kg-basin-gas-692109.html,2085b0101bf9c0ab0c79cbc68e88ef24,No
11,14,2,1,http://www.firstpost.com/business/corporate-business/reliance-bp-niko-slap-arbitration-notice-on-govt-for-gas-price-hike-1606999.html,3da23f9aff21d8d2faaafb4a389d5a8d,No
12,14,2,2,http://www.firstpost.com/business/ril-becomes-first-indian-company-to-top-1-lakh-cr-turnover-a-quarter-1171381.html,43fccf13047004e173ed80fd5a056e73,No
13,14,2,3,http://www.firstpost.com/business/ril-signs-shipping-deal-japans-mitsui-orders-6-ethane-carriers-2015207.html,71ac1db6878b708891df52c0f1616b46,No
14,14,2,4,http://www.firstpost.com/business/ongc-finds-gas-in-kg-basin-block-742151.html,0fd11fe7db30f62fae6d940c77ea28b0,No
15,14,2,5,http://www.firstpost.com/business/why-cash-rich-ril-continues-to-load-up-on-dollar-debt-606951.html,93af678a0e2bf378c80528d23f2cd69e,No
16,14,2,6,http://www.firstpost.com/business/2g-trial-tina-ambani-tells-court-she-is-a-housewife-1056759.html,70741dfa31760a3b02fa75fe48f539e3,No
17,14,2,7,http://www.firstpost.com/india/power-ministry-mulls-rs-6k-cr-subsidy-to-discoms-for-cheap-power-1382361.html,0a7a7533341bedb374cca8ded60c3e55,No
18,14,2,8,http://www.firstpost.com/india/kejriwal-cannot-file-fir-says-ril-citing-constitutional-expert-1453991.html,b787c81ab17ca7a2aa9279989b267364,No
19,14,2,9,http://www.firstpost.com/business/ril-may-get-nod-this-month-to-invest-1-45-bn-in-cauvery-basin-753151.html,8f9141956958c4100e1a64283e64f190,No
20,14,2,10,http://www.firstpost.com/politics/kejriwal-quits-heres-what-aap-achieved-in-49-days-1390963.html,6fe9f4c5fa668d5cf4637ebd2af5e1e5,No
21,14,3,1,http://www.firstpost.com/politics/12-things-to-expect-from-arun-jaitleys-10-july-budget-1584809.html,38c79ba3020f42cffbf7c566a26004bf,No
22,14,3,2,http://www.firstpost.com/investing/live-nifty-holds-at-5400-amid-volatility-rupee-may-not-recover-soon-1038213.html,c253225634e9ce27b51dbba21489352a,No
23,14,3,3,http://www.firstpost.com/politics/aaps-pre-election-dampner-dialogue-monologue-1804975.html,ce3b053179cb5a9ee2fa40ab7c94f9e6,No
24,14,3,4,http://www.firstpost.com/politics/modi-is-both-an-idea-and-a-phenomenon-today-rajnath-singh-1408519.html,b8c5cff298a26e4575f1c3c01eea641e,No
25,14,3,5,http://www.firstpost.com/politics/aaps-crisis-of-credible-candidates-more-duds-than-winners-until-now-1397703.html,1d5f7ac04b74866c6da979162a4c483a,No
26,14,3,6,http://www.firstpost.com/india/all-you-need-to-know-about-mumbais-newly-launched-metro-1560805.html,f7c8c1f1e31ba714e3ca2c907c75d882,No
27,14,3,7,http://www.firstpost.com/politics/modi-govt-run-big-industrialists-rahul-gandhi-kashmir-1821493.html,83dd98311d08663b5f68f2ecfb5efcdd,No
28,14,3,8,http://www.firstpost.com/business/rupee-free-fall-the-gainers-and-losers-860909.html,a6d49416471f913298b59b2f2c5338d7,No
29,14,3,9,http://www.firstpost.com/business/ril-ioc-gail-oil-to-bid-for-haldia-petrochemicals-stake-on-oct-7-1150465.html,40c69cfee95ad7fca23566660dc2c0ad,No
30,14,3,10,http://www.firstpost.com/politics/narendra-modi-positions-himself-as-24-hour-coo-cum-ceo-1410687.html,752c15054286c1cd2dfa666707aff2ef,No
