index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,11,1,1,http://www.newindianexpress.com/business/news/Reform-Push-Diesel-Price-Deregulated-Natural-Gas-Price-Hiked/2014/10/18/article2484013.ece,91e10e4a783c16a5b332d8228a0facd6,No
2,11,1,2,http://www.newindianexpress.com/nation/Government-Frees-Diesel-From-Price-Control/2014/10/19/article2484647.ece1,d2ab72099fe7b2cc021d7e90a1976c48,No
3,11,1,3,http://www.newindianexpress.com/nation/Kejriwal-Moves-Poll-Panel-on-Reliance-Gas-Price-Hike/2014/03/20/article2120361.ece,fa9a607da82addce930c00ecb513d9c0,No
4,11,1,4,http://www.newindianexpress.com/magazine/voices/Detailed-Dispassionate-Look-at-the-Gas-Pricing-Controversy-is-Need-of-the-Hour/2014/02/23/article2068256.ece,a52d4b7382f611b03d00d25acdfd681f,No
5,11,1,5,http://www.newindianexpress.com/business/news/FM-hints-at-subsidised-gas-rates-for-power-fertiliser-units/2013/06/28/article1657485.ece,2eaf742bbb0c753975eb3771e50683df,No
6,11,1,6,http://www.newindianexpress.com/nation/Govt-Postpones-Revision-in-Natural-Gas-Prices-by-3-Months/2014/06/25/article2299777.ece,d6bb76cd2c26c77dfb5410dcf25f4401,No
7,11,1,7,http://www.newindianexpress.com/states/andhra_pradesh/GAIL-Blames-Oil-Majors-for-Pipeline-Blast/2014/06/30/article2307532.ece,60d8453fb1da50b66a8730b79096de1a,No
8,11,1,8,http://www.newindianexpress.com/nation/ACB-Files-FIR-Against-Ambani-Moily-Deora-in-RIL-Issue/2014/02/12/article2052913.ece,c4405ca47729a75f8d30f101dd0166ea,No
9,11,1,9,http://www.newindianexpress.com/year-ender-2014/Reforms-Back-in-Indias-Oil-Economy-Amid-Crash-in-Crude-Prices/2014/12/17/article2575827.ece,be2664335cb3de39f0ae451094b4c753,No
10,11,1,10,http://www.newindianexpress.com/nation/SC-Seeks-Stand-of-NDA-Government-on-Gas-Pricing/2014/09/18/article2437647.ece,3c49329e5afe76d5e399e7cd44c0fedb,No
11,11,2,1,http://www.newindianexpress.com/nation/Threat-to-Ministers-by-oil-lobby-a-Moily-concoction-BJP-Left/2013/06/14/article1634835.ece,8975e1a2940aea4a613bea2c2fde667b,No
12,11,2,2,http://www.newindianexpress.com/nation/Kejriwal-Asks-Modi-to-Come-Clean-on-Gas-Pricing/2014/02/21/article2070102.ece,4acb05f9367a6ec1c6dd559274b65c07,No
13,11,2,3,http://www.newindianexpress.com/business/news/Gas-price-pooling-for-power-plants-hits-subsidy-block/2013/11/05/article1872444.ece,25ae2625806aadacdce727392fff0af2,No
14,11,2,4,http://www.newindianexpress.com/business/news/Moily-Briefs-PM-on-Gas-Price-Hike-Decision/2014/02/25/article2075748.ece,6922b727efacd3df3b0527f1c7c9b724,No
15,11,2,5,http://www.newindianexpress.com/cities/hyderabad/Gas-Price-Row-Aam-Aadmi-Party-Asks-State-Govt-to-Sue-Reliance/2014/02/28/article2082244.ece,2f9b14ec09831e600a67732db5c81354,No
16,11,2,6,http://www.newindianexpress.com/business/news/2014/11/29/CAG-Wants-357-Million-of-RILs-KG-D6-Cost-Disallowed/article2545486.ece,4258f1ac46863a9ccfbea78d5f20b22e,No
17,11,2,7,http://www.newindianexpress.com/business/news/Increased-Power-Cost-Leads-Industry-To-Opt-For-Captive-Power-Plants/2014/11/09/article2514065.ece,5621e23f03933708b68cf019cf552184,No
18,11,2,8,http://www.newindianexpress.com/business/news/Government-Stops-Domestic-Natural-Gas-Supply-to-Deepak-Fertilisers/2014/05/14/article2224614.ece,a80ee888f74b2d59e8c2f2fa54597c0f,No
19,11,2,9,http://www.newindianexpress.com/states/andhra_pradesh/Is-AP-Losing-Out-to-TN-Karnataka-in-Oil-and-Gas-Sector/2014/08/28/article2402437.ece,ae87cd601d5eaad4c0399431d2cea444,No
20,11,2,10,http://www.newindianexpress.com/nation/Kejriwal-Fails-to-Get-Appointment-with-Modi-Leaves-for-Jaipur/2014/03/07/article2096030.ece,113595d07d0b3fe8d634aee6a266e329,No
