index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
15,3,6,5,http://articles.economictimes.indiatimes.com/2014-02-22/news/47559941_1_mukesh-ambani-narendra-modi-arvind-kejriwal,4979e7ed1ee63981c5a01afaeb76e001,No
16,3,6,6,http://articles.economictimes.indiatimes.com/2014-05-15/news/49846687_1_pk-plants-deepak-fertilisers-domestic-gas,4cbfe2fda99fe503f0698b05b100cc6f,No
17,3,6,7,http://articles.economictimes.indiatimes.com/2013-03-24/news/37981430_1_cent-ethanol-oil-production-oil-imports,c9269df0e095b15f546de97983e7b1e4,No
18,3,6,8,http://articles.economictimes.indiatimes.com/2013-06-06/news/39788857_1_gas-production-d6-gas-market-determined-gas-pricing,8c4540e54fe798c7d61843eab36528af,No
19,3,6,9,http://articles.economictimes.indiatimes.com/2014-05-23/news/50054955_1_kg-d6-gas-reserves-new-gas-fields,b9447d93b2328a7d1ba89c54f3e31f3c,No
20,3,6,10,http://articles.economictimes.indiatimes.com/2013-06-23/news/40147147_1_ddw-gspc-gas-field,42676f723ca945985232287e0e224183,No
21,3,7,1,http://articles.economictimes.indiatimes.com/2014-02-26/news/47705403_1_mukesh-ambani-kg-d6-pms-prasad,a6b86c9eecb6f0469968ac6bf4eacec2,No
22,3,7,2,http://economictimes.indiatimes.com/industry/energy/oil-gas/budget-2013-treat-natural-gas-on-par-with-crude-oil-for-tax-exemptions/articleshow/18621268.cms,e9d8d8a8d7337340cd0dd640e0a8cf3b,No
23,3,7,3,http://articles.economictimes.indiatimes.com/2014-05-11/news/49771593_1_3-gas-fields-kg-d6-kgd6,dc31c28636d82af128c5a032d9813797,No
24,3,7,4,http://articles.economictimes.indiatimes.com/2014-09-19/news/54108802_1_b-22-cluster-north-tapti-kg-dwn-98-2,c99bb4617aff82b390e12803ada64f87,No
25,3,7,5,http://articles.economictimes.indiatimes.com/2014-10-16/news/55107110_1_vikas-halan-refining-business-credit-metrics,053c73e668e5d131f6906a9e7f42372d,No
26,3,7,6,http://articles.economictimes.indiatimes.com/2014-10-27/news/55482955_1_oil-minister-dharmendra-pradhan-oil-india-oil-ministry,8f3894fe3c62d3f3d1ce98ca49375aac,No
27,3,7,7,http://articles.economictimes.indiatimes.com/2013-03-20/news/37872700_1_kg-d6-gas-supplies-power-plants,02d2eec6c2d9a6937508c43f91bcf783,No
28,3,7,8,http://articles.economictimes.indiatimes.com/2013-08-08/news/41202289_1_dgh-oil-ministry-gas-output,e37379068dacc4020e4d2f6c64506a67,No
29,3,7,9,http://articles.economictimes.indiatimes.com/2014-10-20/news/55236622_1_oil-firms-prices-oil-market,2aae692d9a6f8122cbb14d8eaf355762,No
30,3,2,1,http://articles.economictimes.indiatimes.com/2013-05-08/news/39116864_1_oil-psus-indian-oil-corp-oil-ministry,e73ec6b549210e8f7446f24e499dcdbf,No
31,3,2,2,http://economictimes.indiatimes.com/industry/energy/oil-gas/reliance-industries-posts-profit-rise-plans-to-invest-rs-550-billion/articleshow/44805463.cms,e05db142879712fceff0cc616af75b6f,No
32,3,2,3,http://articles.economictimes.indiatimes.com/2014-07-18/news/51708510_1_presiding-arbitrator-geological-complexity-reliance-industries,3bf933b8043b20b01e47331f910ae574,No
33,3,2,4,http://articles.economictimes.indiatimes.com/2014-11-25/news/56455718_1_kg-d6-block-gspa-main-gas-field,e2803a620821c0ca3a439cdb06de92bb,No
34,3,2,5,http://articles.economictimes.indiatimes.com/2014-08-03/news/52385659_1_3-gas-fields-kg-d6-discoveries,36a9b2dc8da35f96d319ee4072a57df8,No
35,3,2,6,http://articles.economictimes.indiatimes.com/2014-10-14/news/55014471_1_kg-d6-block-dgh-prescribed-tests-mmscmd,53ff9b8d45bdfee2de2b09e7a285abb1,No
36,3,2,7,http://articles.economictimes.indiatimes.com/2014-04-30/news/49523690_1_mmbtu-price-kg-d6-gas-sale-purchase-agreements,d4c2c41d76d0b103d14119296f0ce636,No
37,3,2,8,http://articles.economictimes.indiatimes.com/2014-04-18/news/49237001_1_industries-q4-oil-gas-margins-the-gross-refining-margins,5d81998615fa8466be1cf853d7889b37,No
38,3,2,9,http://articles.economictimes.indiatimes.com/2013-05-24/news/39502011_1_oil-ministry-kg-d6-kg-d-6,c9ffc7c00d6f6f265fcef160a728a2c7,No
39,3,2,10,http://articles.economictimes.indiatimes.com/2013-04-17/news/38616227_1_reliance-industries-ltd-grms-gross-refining-margins,397fe666928a0bca0abe6a8bf7742eaa,No
40,3,4,1,http://articles.economictimes.indiatimes.com/2014-12-07/news/56802904_1_oil-minister-dharmendra-pradhan-additional-profit-petroleum-kg-d6,513a8b52a45df1e0a54bc7343ed81e07,No
41,3,4,2,http://articles.economictimes.indiatimes.com/2014-05-22/news/50029879_1_ril-kg-d-reliance-foundation,2ce68d3fb4f62e978ee017710c9faf77,No
42,3,4,3,http://articles.economictimes.indiatimes.com/2014-08-27/news/53285000_1_reliance-industries-clsa-feedstock,c4aaed1371dbb5d66467c03bb4807b43,No
43,3,4,4,http://articles.economictimes.indiatimes.com/2014-10-18/news/55172816_1_usd-4-2-price-formula-eastern-offshore-kg-d6-block,0524ca9d7bc16f207cad2e7954156b77,No
44,3,4,5,http://articles.economictimes.indiatimes.com/2013-08-25/news/41446104_1_ovl-russia-focused-imperial-energy-dk-sarraf,1cba4abd194cf14420859391aa326361,No
45,3,4,6,http://articles.economictimes.indiatimes.com/2013-04-15/news/38555974_1_bob-dudley-gas-pricing-international-hub-prices,eef1e478993f13716916c265f8a332e2,No
46,3,4,7,http://articles.economictimes.indiatimes.com/2014-05-29/news/50182473_1_ril-and-dgh-natural-gas-corporation-ongc,e30a871b66072d25df4eae35f8cabebf,No
47,3,4,8,http://articles.economictimes.indiatimes.com/2014-06-18/news/50678997_1_gas-price-hike-shareholders-public-trust,ce053573728673309538119bec1f01a5,No
48,3,4,9,http://articles.economictimes.indiatimes.com/2014-10-11/news/54899834_1_eagle-ford-marcellus-shale-acreage-pioneer-natural-resources-co,88282df7cb51871e6adedd1eb58b8d9e,No
49,3,4,10,http://articles.economictimes.indiatimes.com/2013-05-06/news/39065466_1_gas-reserves-natural-gas-gas-prices,0b9ec04c6051cde1cbc3fba7f0e69411,No
50,3,5,2,http://articles.economictimes.indiatimes.com/2013-02-10/news/37020519_1_solar-energy-systems-solar-power-mukesh-ambani,6784898335d169c137f6768b316b9214,No
51,3,5,3,http://articles.economictimes.indiatimes.com/2013-10-30/news/43528619_1_kg-d6-block-discoveries-ril-and-bp,32e27a184626d64a0c1bdda54714b113,No
52,3,5,4,http://articles.economictimes.indiatimes.com/2013-04-09/news/38404436_1_ddw-gspc-mmscmd,ae519256246ec344fb7c2dcee2e57ae7,No
53,3,5,5,http://articles.economictimes.indiatimes.com/2014-12-23/news/57349590_1_gail-india-ltd-gas-pool-account-kg-d6,a65e3e03aa1cfa8a2e13fca6831f1209,No
54,3,5,6,http://articles.economictimes.indiatimes.com/2014-09-02/news/53480016_1_kg-dwn-98-2-gas-production-kg-d6,c9f090eb719fa3bd10c7d924db670b9f,No
55,3,5,7,http://articles.economictimes.indiatimes.com/2013-05-12/news/39187189_1_indian-aerospace-reliance-industries-ltd-boeing-india,435a5f825b6117abf2f67b6f61dc30c6,No
56,3,5,8,http://articles.economictimes.indiatimes.com/2014-04-25/news/49406084_1_reliance-industries-ltd-rangarajan-formula-arbitration-clause,54d8730a3437df770adba8bcf58cd999,No
57,3,5,9,http://articles.economictimes.indiatimes.com/2014-10-15/news/55059615_1_indian-oil-corporation-securing-lng-supplies-british-columbia,ea020f3ca739aca9e1630f8a3af031fd,No
58,3,5,10,http://articles.economictimes.indiatimes.com/2014-07-18/news/51708903_1_gas-grid-gas-pipeline-network-mmscmd,506f6dd5d74130588fbc2775c0f61e41,No
59,3,3,1,http://articles.economictimes.indiatimes.com/2014-02-14/news/47336563_1_gas-output-kg-d6-oil-ministry,ed67b1a3f8fe559b36552296099f3ba5,No
60,3,3,2,http://articles.economictimes.indiatimes.com/2014-12-17/news/57154629_1_recoveries-under-recoveries-oil-india-ltd,4f46d3b14aa52ef93086e21e57792549,No
61,3,3,3,http://articles.economictimes.indiatimes.com/2013-08-23/news/41440903_1_gas-reserve-kg-d6-mmscmd,9196c643f231a9eae88e1df376c9a298,No
62,3,3,4,http://articles.economictimes.indiatimes.com/2014-12-25/news/57395441_1_gas-block-d3-block-reliance-industries,ff89ffc9528f4b72f11915ef039af1ae,No
63,3,3,5,http://articles.economictimes.indiatimes.com/2014-11-06/news/55835723_1_gas-discoveries-new-gas-price-kg-d6,747ccad2aa625eb007560db555a3191c,No
64,3,3,6,http://economictimes.indiatimes.com/industry/energy/oil-gas/bp-delay-in-gas-price-hike-frustrating/articleshow/42274955.cms,ebbb2cf24c9e5f95980be2e2b77b4ea5,No
65,3,3,7,http://articles.economictimes.indiatimes.com/2014-03-24/news/48523795_1_gas-production-indraprastha-gas-subsidy-burden,3a298de8570fb7f9c5e37bc90266c9f8,No
66,3,3,8,http://articles.economictimes.indiatimes.com/2013-01-19/news/36432081_1_oil-gas-segment-kg-d6-jamnagar-plant,214f7683d4a04630018b580634c6109d,No
67,3,3,9,http://articles.economictimes.indiatimes.com/2014-06-25/news/50855933_1_kg-d6-block-excess-or-unutilised-infrastructure-niko-resources,2318b438ed7a5f801e139c68e551f458,No
68,3,3,10,http://articles.economictimes.indiatimes.com/2014-03-26/news/48595241_1_reliance-industries-ltd-cpi-mp-gurudas-dasgupta-kg-d-6,318414cf788b2ee5e7fe75dfda165309,No
