index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
14,17,2,4,http://www.moneycontrol.com/news/cnbc-tv18-comments/oncg-versus-reliance-battle-reaches-delhi-high-court_1086775.html,894d4eeb6e19c486f9694390d4e257e1,No
15,17,2,5,http://www.moneycontrol.com/news/results/ongc-net-drops-10oil-price-slump_1229408.html,20e64c7230c9239dcfe02107498831ca,No
16,17,2,6,http://www.moneycontrol.com/news/economy/gas-prices-may-jump-to-36102016-173642-now_1012989.html,afeacef438ce28a7ee97045309dca18e,No
17,17,2,7,http://www.moneycontrol.com/news/business/higher-gas-price-for-ril-good-newsunfortunate-taneja_1011349.html,2e88b22eec80b131e8d026cfb139075c,No
18,17,2,8,http://www.moneycontrol.com/news/results/ril-q1-net137-to-rs-5957-cr-beats-analyst-estimates_1132080.html,b77a43fffc64b0ff41aff8cf23b093cc,No
19,17,2,9,http://www.moneycontrol.com/news/business/ongc-jumps-gun-announces-videocon-deal-before-it-is-due_894746.html,04ee4f934f9ae52b31a17f351190b8bb,No
20,17,2,10,http://www.moneycontrol.com/news/market-outlook/arbitrary-gas-price366-65-seen-buy-ongc-oil-ambit_1187269.html,af50a4ab8fe9d8f91dc104f710771d86,No
21,17,4,1,http://www.moneycontrol.com/news/stocks-views/gas-price-hike-put-off-how-to-play-ongc-ril-now_1057160.html,b59fead6a2f60d652e0e7990839b65fa,No
22,17,4,2,http://www.moneycontrol.com/news/business/ongc-disinvestment-roadshowsnovember-17_1221175.html,ebfe2bb853e7d1532df2102496756e09,No
23,17,4,3,http://www.moneycontrol.com/news/business/bidding-shale-gas-blocks-not-yet-viable-delloitte-india_956076.html,d326c9ee771af9516606cdcc19ddb6ec,No
24,17,4,4,http://www.moneycontrol.com/news/business/ongc-targets-to-start-production-by-mid-2018kg-d5_1241901.html,f208ab5583acfe6a47576c2d287b9988,No
25,17,4,5,http://www.moneycontrol.com/news/business/gas-price-hike-to-benefit-ongc-oil-india-more-ril-to-sc_1052684.html,01a2b128357e340654d9f00c6481512e,No
26,17,4,6,http://www.moneycontrol.com/news/business/bp-chief-dudley-mukesh-ambani-meet-veerappa-moily_972479.html,c2d08fbe64091e3a1091f4466b4af15f,No
27,17,4,7,http://www.moneycontrol.com/news/results/ongcs-q4-net-down-39higher-expense_884211.html,239da20415b56589aa10347f606da32f,No
28,17,4,8,http://www.moneycontrol.com/news/market-outlook/refining-petrochemicals-key-drivers-for-reliance-iifl_1052631.html,7ec1b13b577a269cde5beda67ba82635,No
29,17,4,9,http://www.moneycontrol.com/news/business/ongc-opposes-govt-stake-sale-before-issuesresolved_1129820.html,3491e95c9f69c1e60f60a59617f1726b,No
30,17,4,10,http://www.moneycontrol.com/news/commodities/global-gold-price-to-hover-near-361300-1325oz-fat-prophets_964671.html,9086c064e3383051b2a60abddb9829d9,No
31,17,5,1,http://www.moneycontrol.com/news/fii-view/deferring-gas-price-hike-bigger-negative-than-coal-order_1188131.html,8ddfc371c85aeb95598df833f29189cb,No
32,17,5,2,http://www.moneycontrol.com/news/stocks-views/see-lower-levelsongc-reliance-industries-sukhani_903116.html,6f83957af2325876e4e981aad6e4da09,No
33,17,5,3,http://www.moneycontrol.com/news/stocks-views/reliance-industries-long-term-bet-manish-sonthalia_1112443.html,3dbd743bdb826fa1181b4def190118c9,No
34,17,5,4,http://www.moneycontrol.com/news/business/sc-to-resume-hearingkg-d6-gas-casetuesday_1070472.html,db8dd00fd3a6db46b84b8b2279c6f658,No
35,17,5,5,http://www.moneycontrol.com/news/business/mukesh-ambanis-rgtil-wins-licence-for-shahdol-phulpur-line_917793.html,8be4f9e3b83158fb142c3c458ed8a9f9,No
36,17,5,6,http://www.moneycontrol.com/news/stocks-views/sudarshan-sukhani-upbeatongc-reliance-industries_1185197.html,e3c75f9c9aa4ae210148fa239a8d94a4,No
37,17,5,7,http://www.moneycontrol.com/news/business/govt-panel-to-probe-delayongc-kg-basin-gas-discovery_1195873.html,d4d05e55553b1aa7ad16f8eecdbdd40c,No
38,17,5,8,http://www.moneycontrol.com/news/result-analysis/heres-how-experts-read-reliance-inds-q2-results_1202376.html,7cee1b359e557c8ee66528a3f5e35273,No
39,17,5,9,http://www.moneycontrol.com/news/business/govt-may-revise-ongcs-subsidy-sharing-structure-oilmin_1243923.html,bce1da834f51487e44316d35de3615a5,No
40,17,5,10,http://www.moneycontrol.com/news/business/govt-move-to-stop-gas-arbitrary-unfair-deepak-fertilisers_1086866.html,3dcda4320e8b10dbe91769141cea9428,No
41,17,3,1,http://www.moneycontrol.com/news/results/ril-q3-net-flatweak-refining-margin-higher-input-costs_1026673.html,48efd4e7edab2cd4e58a421858155b96,No
42,17,3,2,http://www.moneycontrol.com/news/business/gas-price-policy-whypower-fertiliser-cos-against-it_868063.html,05a0ffe135f82c17b5199880e27a06da,No
43,17,3,3,http://www.moneycontrol.com/news/local-markets/sensex-scores-triple-centurygovt-reforms-ongc5_1207952.html,b3d876c3b89e858aadd969a3d767586e,No
44,17,3,4,http://www.moneycontrol.com/news/business/dgh-rejects-ongcs-three-kg-gas-discoveries_1144842.html,3388ac9a5b7d870430d42ee793783fed,No
45,17,3,5,http://www.moneycontrol.com/news/business/bp-disappointedindia-due-to-delaygas-price-hike_1106498.html,1ea310d9bac476da0c463d74b64fe151,No
46,17,3,6,http://www.moneycontrol.com/news/business/ril-kg-d6-gas-output-drops-to-fresh-low-below-15-mmscmd_886900.html,959cc3406c5ae650c39c3541271f18c0,No
47,17,3,7,http://www.moneycontrol.com/news/business/ril-fires-fresh-salvo-at-ongc-denies-gas-theft-allegation_1092156.html,5b69c0485aac6001726130e20ca265cb,No
48,17,3,8,http://www.moneycontrol.com/news/market-outlook/gas-price-hike-will-benefit-ongc-oil-india-ril-antique_1011630.html,dcefd0c10cf9fdf8f5e3cf05d6b32304,No
49,17,3,9,http://www.moneycontrol.com/news/business/forbes-india-rich-list-mukesh-ambani-tops-adani-moves-up_1188269.html,2c285e4b34b878c693d6aefc077d39cf,No
50,17,3,10,http://www.moneycontrol.com/news/results/ril-q4-net2-at-rs-5631-cr-grm-rises-22-to-3693bbl_1070747.html,f44edbc774d8bb2f3f56c04ddea38b23,No
