index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,8,1,1,http://www.deccanchronicle.com/141019/nation-current-affairs/article/reliance-industries-will-get-old-gas-price,20521e7722640eb0872c2b8866a8f5da,No
2,8,1,2,http://www.deccanchronicle.com/140325/nation-current-affairs/article/arvind-kejriwal-wins-election-commission-defers-gas-hike,f121fe02074426ef8c22fcf1ed31e87b,No
3,8,1,3,http://www.deccanchronicle.com/140211/news-politics/article/delhi-govt-orders-criminal-cases-against-union-minister-moily,0f77e931cf859bdba0c02f44fe701129,No
4,8,1,4,http://www.deccanchronicle.com/140924/business-latest/article/cabinet-postpones-revision-gas-prices-three-months,747a9586295e450f24c1701d5ccac42d,No
5,8,1,5,http://www.deccanchronicle.com/141015/business-latest/article/reliance-india-ltd-funds-only-gas-price-hike,e055e0fd97861be9635466b2db59d154,No
6,8,1,6,http://www.deccanchronicle.com/140406/nation-politics/article/aap-slams-solicitor-generals-stand-reliance-gas-pricing,e39aa9dba878dea5350a3b5c94d89bc8,No
7,8,1,7,http://www.deccanchronicle.com/140825/business-companies/article/ril-ongc-bp-cairn-demand-immediate-hike-natural-gas-price,d91bd4a3ae714d53c09ef129095df81c,No
8,8,1,8,http://www.deccanchronicle.com/140715/nation-current-affairs/article/reliance-fined-579-million-producing-less-gas-targeted-kg,ea439508f87ce74ad8b52675aa7468ee,No
9,8,1,9,http://www.deccanchronicle.com/140926/business-economics/article/indias-older-refineries-face-survival-test-diesel-deregulation,41095904357303bb7e49838c6521460c,No
10,8,1,10,http://www.deccanchronicle.com/140610/business-latest/article/gas-price-hike-balance-reforms-interest-poor-oil-minister,644a9b0125fa39185fe20420c5e58bf2,No
11,8,2,1,http://www.deccanchronicle.com/140225/news-current-affairs/article/ril-refutes-aap-allegations-against-company-mukesh-ambani,2fec24e4652899fe5ca491ef1db51e4c,No
12,8,2,2,http://www.deccanchronicle.com/131127/news-businesstech/article/cabinet-decide-capping-natural-gas-price-hike,84ad0607d32539b1fafaf868ab2143ed,No
13,8,2,3,http://www.deccanchronicle.com/140417/business-economics/article/share-lng-indias-gas-mix-may-rise-38-pc-goldman,b49dbb4eccc8bf8150a3d19160d393d1,No
14,8,2,4,http://www.deccanchronicle.com/140626/business-latest/article/reliance-industries-limited-faces-578m-penalty,ccad1c5bfc38efc38458868d62685281,No
15,8,2,5,http://www.deccanchronicle.com/141223/business-companies/article/gail-pay-royalty-ril-gas-price,a759b728cec75d4536b5c1f4517d2b4d,No
16,8,2,6,http://www.deccanchronicle.com/140430/business-companies/article/supreme-court-appoints-new-arbitrator-resolve-dispute-between,154d01a413c3f485375edc34746f596a,No
17,8,2,7,http://www.deccanchronicle.com/140902/business-market/article/ongc-blames-directorate-general-hydrocarbons,bc9ae635381d67571acb8e8d8591485a,No
18,8,2,8,http://www.deccanchronicle.com/140408/business-companies/article/oil-regulator-seeks-consultants-set-ril-marketing-margin,c02a0f20ebd3fc23e5a7fabcd50ffffb,No
19,8,2,9,http://www.deccanchronicle.com/140819/business-latest/article/setback-oil-ministry-gail-cpcl-refuse-comply-kg-d6-order,7df525d07b963938d42b4d3434097598,No
20,8,2,10,http://www.deccanchronicle.com/140603/commentary-op-ed/article/polinomics-unique-dispute,aefab10d96eb4fecc0e967fe4fce4a00,Yes
21,8,3,1,http://www.deccanchronicle.com/140519/business-latest/article/gujarat-state-petroleum-corp-may-begin-kg-basin-output,4ce394ff7c0f6a12e4cc8893e2f66eaa,No
22,8,3,2,http://www.deccanchronicle.com/140610/nation-current-affairs/article/power-crisis-government-divert-gas-dabhol-plant-delhi,4be15281c058066ba339ad7c8f9b751b,No
23,8,3,3,http://www.deccanchronicle.com/140219/news-current-affairs/article/will-kejriwals-exit-provide-breathing-space-ambani-brothers,77556b077943b1dead0ed7ecc357d4f6,No
24,8,3,4,http://www.deccanchronicle.com/140321/business-companies/article/axis-bank-surges-ril-falls-ftse-adjustment,67aec492c720f11794fa9c1b82f80fc9,No
25,8,3,5,http://www.deccanchronicle.com/141022/nation-current-affairs/article/proposed-gas-pipeline-hits-roadblock,e0eed32101fc9506151f07a3e725abdf,No
26,8,3,6,http://www.deccanchronicle.com/140317/business-companies/article/dgh-backs-ongc-demand-appointing-expert-kg-basin-issue,e267c6f62c5ec09e351d48978761e3cf,No
