index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,13,1,1,http://www.livemint.com/Industry/nC4iwdlmIDH61EdLI8AN1M/Modi-uses-oil-slump-to-ease-curbs-deterring-Chevron-to-Relia.html,c7136eaccccbb2641cdc0ec5276bdf41,No
2,13,1,2,http://www.livemint.com/Money/Rt3UQdGwj6xhIKfpEnxouN/Gas-price-hike-Election-Commission-is-the-partypooper.html,1c220cc557f5ac9fdc8555894d2e3355,No
3,13,1,3,http://www.livemint.com/Companies/jsMFU80tEGceYhnQNEgsyO/Govt-appoints-arbitrator-in-gas-price-dispute-with-Reliance.html,c2bd767d1e23966ecdf79463ed30795a,No
4,13,1,4,http://www.livemint.com/Companies/RppY7AaSuZoVETyYRhbfIJ/Arvind-Kejriwal-orders-FIR-against-RILs-Mukesh-Ambani-over.html,19b3ddb5d154f661a3b99f17c9939d1a,No
5,13,1,5,http://www.livemint.com/Industry/1HBHM3m2Qm6gPQU8YaPGFN/ONGC-OIL-will-not-be-able-to-raise-natural-gas-prices-due-t.html,a6a9afd813e4e2e0384cb1d636675029,No
6,13,1,6,http://www.livemint.com/Industry/5Bv2d8v9EC1IVff1I9BCfM/Gas-price-hike-may-impact-NTPCRIL-case.html,000dd47a884a033428db10792e949342,No
7,13,1,7,http://www.livemint.com/Opinion/Tw2D8rff869ppP02YWZxwJ/Solving-Indias-gas-pricing-puzzle.html,da3652d819e6f33bf51b64cabea7df99,Yes
8,13,1,8,http://www.livemint.com/Industry/ZDYksWO1v3qTePJOudWU7L/NDA-outlines-blueprint-for-energy-security.html,40d85f90000e9cefe5dc2aa4b80fd2a8,No
9,13,1,9,http://www.livemint.com/Companies/1ZGLXJjKJeMfoS8VEygptK/RIL-plans-to-invest-2-billion-in-US-shale-gas-assets.html,b7f2f9a1b0f5a6524fb4e78ae593f369,No
10,13,1,10,http://www.livemint.com/Companies/J1JoN4yITdueppEQAFsBzM/RIL-challenges-govts-new-gas-pricing-norms.html,e3af4c57ee4ad843b4771483d21183b2,No
11,13,6,1,http://www.livemint.com/Companies/5XsrrCINOQUqnrALRxJ8zM/Gas-pricing-decision-has-a-silver-lining-for-RIL.html,cc22399b2b2f12ffac14cbddf5b7af2f,No
12,13,6,2,http://www.livemint.com/Industry/5Pc9NzNctud8U2JWaq9sFL/India-stumbles-over-shale-gas-contracts.html,c5748f23a566aad04376f9dcc6ba794f,No
13,13,6,3,http://www.livemint.com/Money/7aLq5r2mhKb5TVBmQTtvYK/Oil-companies-likely-to-disappoint-in-September-quarter.html,0c26dfef90f69fd157f51575209f59f7,No
14,13,6,4,http://www.livemint.com/Money/fCSkNsab2HApp5cfk4QWZN/GAIL-India-limited-triggers-for-the-stock.html,5bdbf5267428f465883100922bbe7eb1,No
