index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,12,1,1,http://www.tribuneindia.com/2013/20130105/biz.htm,4f36405af18f40645368441d3fe3054b,No
2,12,1,2,http://www.tribuneindia.com/2013/20130306/biz.htm,7f1390fcbcbfcd1bbf0c10950aec0719,No
3,12,1,3,http://www.tribuneindia.com/2013/20130424/biz.htm,3bed5b9bf3d0c3d02dd97a267945f0ba,No
4,12,1,4,http://www.tribuneindia.com/2013/20130530/biz.htm,44c3f4c6cdcda20a4d5738799903eec5,No
5,12,1,5,http://www.tribuneindia.com/2013/20130607/biz.htm,23429d2569f0ee0c3ef8c6974b318ef9,No
6,12,1,6,http://www.tribuneindia.com/2013/20130724/biz.htm,a5786a49b011b263d23afef0af992450,No
7,12,1,7,http://www.tribuneindia.com/2013/20130720/biz.htm,83bdd3643897544859396592b56206f4,No
8,12,1,8,http://www.tribuneindia.com/2013/20130629/nation.htm,60bf7369cc7c28c374c9129da07c06b4,No
9,12,1,9,http://www.tribuneindia.com/2014/20140611/biz.htm,3c907fc5d4115664f48c50e85d836451,No
