index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,5,1,1,http://indianexpress.com/article/business/business-others/govt-to-approve-new-domestic-gas-pricing-policy-today/,90d5a7afedf110192a33a89ae2ad0ada,No
2,5,1,2,http://indianexpress.com/article/india/india-others/arvind-kejriwal-orders-fir-against-murli-deora-veerappa-moily-and-mukesh-ambani/,4dffd4c154336b4fb6665ddbeda16c89,No
3,5,1,3,http://indianexpress.com/article/india/india-others/political-disinformation-on-gas-pricing-regrettable-ril/,376379d30b56709e6fccdfbec4eabb73,No
4,5,1,4,http://indianexpress.com/article/business/companies/govt-slaps-579-mn-additional-penalty-on-reliance-industries/,0292fd6a8bf596970f45c2fd72567f36,No
5,5,1,5,http://indianexpress.com/article/business/companies/reliance-industries-asks-oil-ministry-to-announce-new-gas-price-on-may-13/,4029173851317da31a31530e3053b9b0,No
6,5,1,6,http://indianexpress.com/article/business/companies/oilmin-wants-reliance-industries-to-sell-gas-at-4-2-6-6-5-price-for-others/,05bc01f022a4d74568727cd6bf5f0385,No
7,5,1,7,http://indianexpress.com/article/business/companies/ongc-reliance-industries-likely-to-get-higher-gas-prices-soon/,51c01c977ba6d95ef213b104f74c50f6,No
8,5,1,8,http://indianexpress.com/article/business/business-others/diesel-deregulated-prices-cut-by-rs-3-37-a-litre/,95c16bbb8c5d311cb2eb98d6bc27a7c1,No
9,5,1,9,http://indianexpress.com/article/business/companies/new-natural-gas-price-to-be-applicable-from-april-1-reliance-industries-to-buyers/,7004ebaa6d73f54e8d86e98d5064c422,No
10,5,1,10,http://indianexpress.com/article/business/companies/new-gas-price-policy-inconsistent-with-psc-says-rils-partner/,82dc904040a8944f3aabf252aef50af7,No
11,5,2,1,http://indianexpress.com/article/business/economy/narendra-modi-govt-deregulates-diesel-approves-new-gas-price-formula/,c7fdf807dfda6f4781ef52601bfe812e,No
12,5,2,2,http://indianexpress.com/article/business/companies/ril-gas-field-investments-depend-on-acceptable-pricing-niko/,f3e4e9f7bd0d8618903259aee66615e3,No
13,5,2,3,http://indianexpress.com/article/business/companies/gail-india-to-pay-royalty-on-reliance-industries-gas-price/,a4123cfcc541fb7d20d2bb436e8c8b1c,No
14,5,2,4,http://indianexpress.com/article/business/economy/omc-stock-prices-surge-almost-90-on-stable-rupee-softening-crude/,34ce3ca6428b0ca45ea4ac96cf685331,No
15,5,2,5,http://indianexpress.com/article/india/india-others/government-postpones-revision-in-natural-gas-prices-by-3-months/,b4a40f032ab92908ffe5359b6a1e84be,No
16,5,2,6,http://indianexpress.com/article/business/economy/veerappa-moily-bats-for-reliance-industries-mukesh-ambani-over-taint-ordered-by-arvind-kejriwal/,192a307991312081d3a1c41ef62410f1,No
17,5,2,7,http://indianexpress.com/article/business/economy/oil-ministry-to-overhaul-exploration-policy-dharmendra-pradhan/,d9b099d94d7f2af6c2f08f53d847a3fe,No
18,5,2,8,http://indianexpress.com/article/business/companies/in-reliance-industries-row-gail-chennai-petroleum-defy-pm-narendra-modi-govts-kg-d6-order/,247982f2ee3ae3a3ad654969f1bfe1c7,No
19,5,2,9,http://indianexpress.com/article/business/business-others/ril-q1-profit-jumps-13-7-inches-to-1-billion-mark/,5562fa161a4d5f2912a7d70bd150fb29,No
20,5,2,10,http://indianexpress.com/article/india/india-others/supreme-court-appoints-international-arbitrator-for-reliance-government-dispute/,b5e1de0308883fef09ab8b1812f77bb0,No
21,5,4,1,http://indianexpress.com/article/business/companies/indias-100-richest-are-all-billionaires-mukesh-ambani-tops-list/,8dff3fc3c7989844e569536d5e87e442,No
22,5,4,2,http://archive.indianexpress.com/news/mukesh-ambani-solar-power-focus-of-future-energy-shift-for-reliance-industries/1072306/,42455a99c60fd3c92fa12c7edf8fb62e,No
