index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,4,1,1,http://timesofindia.indiatimes.com/business/india-business/Union-Cabinet-deregulates-diesel-price-approves-new-gas-price-formula/articleshow/44869519.cms,5b5dcaa12aff62bef1cbe652969c3b1a,No
2,4,1,2,http://timesofindia.indiatimes.com/business/india-business/Gas-price-hiked-consumers-to-be-cushioned/articleshow/44883137.cms,0e97cdb4bacca828a5b20fd4a84b471b,No
3,4,1,3,http://timesofindia.indiatimes.com/business/india-business/Govt-approves-near-doubling-of-natural-gas-price-to-8-4/articleshow/20801122.cms,ca60acdbe0fc27658eb0641e4c0627e6,No
4,4,1,4,http://timesofindia.indiatimes.com/business/india-business/RIL-charged-more-than-approved-gas-price-CAG-says/articleshow/35730854.cms,53e40c77203d1eaf68161919afec12e6,No
5,4,1,5,http://timesofindia.indiatimes.com/business/india-business/Gas-price-to-go-up-though-less-than-UPA-plan/articleshow/37108315.cms,9d9e2c8c22c61559e18a16641ed45797,No
6,4,1,6,http://timesofindia.indiatimes.com/india/Delhi-govt-orders-FIR-against-Mukesh-Ambani-Moily-and-Murli-Deora-over-gas-prices/articleshow/30208405.cms,a96c113ee59893f24e9ad223f27ee65c,No
7,4,1,7,http://timesofindia.indiatimes.com/business/india-business/Sensex-zooms-by-520-points-as-energy-sector-shares-rally/articleshow/20813548.cms,a57776310a406ff006fa8d77df906d7b,No
8,4,1,8,http://timesofindia.indiatimes.com/business/india-business/Oil-ministry-fines-RIL-1-8bn-for-gas-underproduction-from-KG-basin/articleshow/26066074.cms,b2094e640ec8eb6ddce19ef3611209ed,No
9,4,1,9,http://timesofindia.indiatimes.com/business/india-business/ONGC-to-increase-natural-gas-output-by-53-as-new-fields-start/articleshow/23046304.cms,7b1aad428aa12258c8a9c06ff55ad29f,No
10,4,1,10,http://timesofindia.indiatimes.com/business/india-business/ONGC-RIL-to-get-higher-revenues-on-falling-rupee/articleshow/20523150.cms,66d1bced5fa988bc68c9c4ecc0d0ef54,No
11,4,6,1,http://timesofindia.indiatimes.com/business/india-business/Pick-your-diamond-get-it-lab-baked/articleshow/34305019.cms,5434816bafc3ff4c5ffd397897f9fd81,No
12,4,6,2,http://timesofindia.indiatimes.com/business/india-business/Govt-gets-biggest-profit-pie-from-Cairn-as-RIL-declines/articleshow/40088238.cms,dd40c107f70697a9f0b369e970e2c0f1,No
