index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
22,3,8,2,http://articles.economictimes.indiatimes.com/2012-01-31/news/31010506_1_corruption-public-life-indian-democracy,b7776008cb4c1660de81553a5afda85a,No
23,3,8,3,http://economictimes.indiatimes.com/markets/stocks/sensex-loses-1400-pts-in-nine-sessions-investor-wealth-down-by-rs-4-3-lakh-crore/articleshow/8174302.cms,6df51cacf86a57028b44d0fedbd9fb5b,No
24,3,8,4,http://articles.economictimes.indiatimes.com/2011-10-11/news/30266649_1_t-ananda-krishnan-aircel-maxis-deal-maran-owned,515ec9a5f89af005103995465450bf0e,No
25,3,8,5,http://articles.economictimes.indiatimes.com/2011-12-02/news/30467987_1_corrupt-country-australia-shares-cases,d956f8411dc8fbea9f887937341d0b4a,No
26,3,8,6,http://articles.economictimes.indiatimes.com/2012-02-01/news/31012932_1_subramanian-swamy-sonia-gandhi-gandhi-family,a04cb61ac9a73fda0a1f4f7479b9e577,No
27,3,8,7,http://articles.economictimes.indiatimes.com/2011-09-30/news/30228763_1_cbi-investigation-leadership-bjp,92a95e74c2b17048cb084f612f3001d5,No
28,3,8,8,http://articles.economictimes.indiatimes.com/2010-11-18/news/27601608_1_unitech-wireless-norway-s-telenor-2g,dd28a3dcb28dbf67faf13956933e0820,No
29,3,8,9,http://articles.economictimes.indiatimes.com/2011-06-06/news/29625842_1_family-time-2g-morani-family,97e4343f5db5e72c384d86574548cd1c,No
30,3,8,10,http://articles.economictimes.indiatimes.com/2012-02-03/news/31021434_1_spectrum-case-2g-justice-ak-ganguly,07c85e6dfe77bcc045f34886cb371195,No
31,3,7,4,http://articles.economictimes.indiatimes.com/2011-08-15/news/29889173_1_telecom-minister-spectrum-scam-2g,e55db58c9b570b62fd463c292996a46f,No
32,3,7,6,http://articles.economictimes.indiatimes.com/2012-01-26/news/30666876_1_ceo-and-aircel-director-malickarjun-rao-transition-and-spruce,5fd899862d924769058dfb3e2ac6fa96,No
33,3,7,7,http://articles.economictimes.indiatimes.com/2012-02-23/news/31091289_1_etisalat-db-telecom-licences-swan-telecom,4746e191fe891f1ecdaf263d2875dbc2,No
34,3,7,8,http://articles.economictimes.indiatimes.com/2011-05-13/news/29540241_1_spectrum-scam-2g-assembly-polls,410fa70b6be379472790d9aab012f4f0,No
35,3,7,9,http://articles.economictimes.indiatimes.com/2011-04-04/news/29380246_1_minor-ports-port-policy-chudamani-port,3acaeb9cef27e3124f6ae92b360aa54c,No
36,3,7,10,http://articles.economictimes.indiatimes.com/2011-12-21/news/30542853_1_essar-energy-prashant-ruia-ravi-ruia,89deb66026fcfd44819148ed8131d012,No
37,3,2,1,http://articles.economictimes.indiatimes.com/2011-02-18/news/28615327_1_cineyug-films-swan-telecom-balwa-s-db-realty,70614339f15282557b69dc26d887aaed,No
38,3,2,2,http://articles.economictimes.indiatimes.com/2011-03-17/news/29138771_1_sadhick-batcha-telecom-minister-2g,6167b51045815055bebd278fb8350c45,No
39,3,2,3,http://articles.economictimes.indiatimes.com/2011-04-28/news/29482780_1_uasl-grant-of-uas-licences-fcfs,87dcb4d3b56e7b81b2380e8c8aa25e76,No
40,3,2,4,http://articles.economictimes.indiatimes.com/2011-12-12/news/30507384_1_charge-sheet-kiran-khaitan-anshuman-ruia,068a20749d8f608544ee8da331a8b5f4,No
41,3,2,5,http://articles.economictimes.indiatimes.com/2011-11-15/news/30401517_1_account-of-2g-spectrum-field-audit-cag,7692bc9f7c93038e69f41d27d90f93ac,No
42,3,2,6,http://articles.economictimes.indiatimes.com/2010-11-27/news/27581948_1_rajesh-sharma-barak-missile-deal-middlemen,96f48b8345b2f150d4d7663908019dbf,No
43,3,2,7,http://articles.economictimes.indiatimes.com/2011-09-06/news/30119289_1_report-on-2g-spectrum-spectrum-allocation-trai-report,7ee9b3c3065742c2215858878cccdeb1,No
44,3,2,8,http://articles.economictimes.indiatimes.com/2011-11-04/news/30359623_1_judge-saini-g-aravindan-mp-kanimozhi,eba77d8884df0aaf29abb7ef0c12cd6a,No
45,3,2,9,http://articles.economictimes.indiatimes.com/2011-04-04/news/29380233_1_vaishnavi-corporate-communications-niira-radia-spectrum-scam,953d614113390dd06d24108c8ec3e1d0,No
46,3,2,10,http://articles.economictimes.indiatimes.com/2011-07-06/news/29743510_1_spectrum-scam-2g-scam-probe,f2e197b7d63866c8379b30f45cb5593f,No
47,3,4,1,http://articles.economictimes.indiatimes.com/2011-03-30/news/29361861_1_swan-telecom-2g-shahid-balwa,371bbc747d675f28a58b4a52232992cf,No
48,3,4,2,http://articles.economictimes.indiatimes.com/2011-01-07/news/28423878_1_second-prayer-three-fold-prayer-cbi-judge-pradeep-chaddah,5dba200dfed0be983c2ffa651b215e09,No
49,3,4,3,http://articles.economictimes.indiatimes.com/2011-03-29/news/29357922_1_parliament-s-public-accounts-committee-pac-niira-radia,a68b4ef270cbe8abbcd18f3bea8ca851,No
50,3,4,4,http://articles.economictimes.indiatimes.com/2011-05-07/news/29520645_1_kalaignar-tv-telecom-minister-dmk,974ea73b6aa451e52a5d116e844b958a,No
51,3,4,5,http://articles.economictimes.indiatimes.com/2011-05-30/news/29598783_1_swan-telecom-loop-telecom-spectrum-scam,4975c700c20d46cd138a78584f460e17,No
52,3,4,6,http://articles.economictimes.indiatimes.com/2011-04-06/news/29388674_1_cbi-custody-judicial-custody-cbi-prosecutor-akhilesh,0a97c70cc602bdc67ddb4d1492923b4b,No
53,3,4,7,http://articles.economictimes.indiatimes.com/2010-12-17/news/27605423_1_tamil-maiyam-spectrum-scam-dmk-government-and-corporates,9f74daf788e5d60349f4256e42646d7e,No
54,3,4,8,http://articles.economictimes.indiatimes.com/2011-02-01/news/28423892_1_2g-telecom-minister-spectrum-allocation-scam,8f9436508d5a846bdb466d32c63d0b7a,No
55,3,4,9,http://articles.economictimes.indiatimes.com/2011-06-11/news/29647280_1_route-from-shahid-balwa-promoted-kanimozhi-and-kumar-2g,5153f909aa3e6104fd3d5e8d5bfdf3fb,No
56,3,4,10,http://articles.economictimes.indiatimes.com/2011-03-12/news/28683765_1_dravidian-politics-kanimozhi-rajathi-ammal,1eccb31db98a33991669acd715b6bb2b,No
57,3,5,1,http://articles.economictimes.indiatimes.com/2011-05-23/news/29574076_1_loop-telecom-2g-spectrum-scam-probe,4f28f3fe6cfa0adccba2aff5ba32bb0b,No
58,3,5,2,http://articles.economictimes.indiatimes.com/2012-01-19/news/30643095_1_cwg-scam-case-surjit-lal-oc-director-general,f22dce2f32bdb479a24882b5356d16d9,No
59,3,5,3,http://articles.economictimes.indiatimes.com/2011-05-24/news/29577823_1_asif-balwa-prosecutor-u-u-lalit-cineyug-films-pvt,8e25f3eecfb53d74fbebc3d4cc906a58,No
60,3,5,4,http://articles.economictimes.indiatimes.com/2011-03-30/news/29361847_1_kusegaon-fruits-asif-balwa-kusegaon-realty,1fad3412e3fb43cc9de22526fc8f6829,No
61,3,5,5,http://articles.economictimes.indiatimes.com/2011-04-04/news/29380077_1_2g-unified-access-services-licences-telecom-scam,5f251e38a3f1f458761b02dba54f61ed,No
62,3,5,6,http://articles.economictimes.indiatimes.com/2011-04-06/news/29388774_1_ceo-atul-jhamb-2g-redeemable-preference-shares,00c8aafdae781a111a9fd5be1f5eef86,No
63,3,5,7,http://articles.economictimes.indiatimes.com/2011-06-18/news/29674219_1_initial-director-kalaignar-tv-cineyug-films,024a554e7cc7ccec0a50fef85e08ea3a,No
64,3,5,8,http://articles.economictimes.indiatimes.com/2011-08-23/news/29918893_1_spectrum-licences-dmk-mp-kanimozhi-2g,64dd9ade945080966090733282e05f81,No
65,3,5,9,http://articles.economictimes.indiatimes.com/2011-04-15/news/29421900_1_vaishnavi-communications-niira-radia-sharad-pawar,4aad0542c633a6e4f0656d6a162a22fd,No
66,3,5,10,http://articles.economictimes.indiatimes.com/2011-05-02/news/29496168_1_letters-rogatory-2g-indian-banks,dee0feddeea00ccdfa17e4e09b47fad2,No
67,3,3,1,http://economictimes.indiatimes.com/what-is-the-2g-spectrum-scam-about/slideshow/6930200.cms,455473a53a67b62f4134c2025118bd8c,No
68,3,3,2,http://articles.economictimes.indiatimes.com/2011-11-20/news/30419783_1_spectrum-scam-cbi-raids-offices-2g,c9ef2727ff0412f9323abe7b1bfc229f,No
69,3,3,3,http://articles.economictimes.indiatimes.com/2011-04-24/news/29469140_1_norwegian-telecom-firm-unitech-wireless-telenor,b96e50510ca3e4537d029a8cf78d923a,No
70,3,3,4,http://articles.economictimes.indiatimes.com/2011-05-18/news/29556122_1_shahid-usman-balwa-ratan-tata-tata-trust,892855e79dc332ec2c1894d2c63e2f90,No
71,3,3,5,http://articles.economictimes.indiatimes.com/2011-04-08/news/29396839_1_cardiac-arrest-gym-2g,0cb8a5b2b47f6a89b3664d8027429823,No
72,3,3,6,http://articles.economictimes.indiatimes.com/2011-02-10/news/28430888_1_shahid-balwa-unitech-swan-telecom,fff5948c560ab8d55d9208b0fadda990,No
73,3,3,7,http://articles.economictimes.indiatimes.com/2011-04-21/news/29459274_1_swan-telecom-sanjay-chandra-vinod-goenka-spectrum-case,af4ff9bdd5a1f9ba8235f532bac2fcd4,No
74,3,3,8,http://articles.economictimes.indiatimes.com/2011-04-20/news/29451192_1_telecom-director-vinod-goenka-spectrum-case-spectrum-scam,f7a19a67d69e79e54c3472d151c27481,No
75,3,3,9,http://articles.economictimes.indiatimes.com/2011-02-23/news/28626669_1_sadiq-batcha-2g-green-house-promoters,d5cfcfeff60386b18db7bb19f00830f8,No
76,3,3,10,http://articles.economictimes.indiatimes.com/2011-01-09/news/28424090_1_public-sector-banks-loan-state-bank,255dfbbff0ef15cff44772a02e22fe45,No
