index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,17,1,1,http://www.moneycontrol.com/news/business/a-raja-firms-charged2g-spectrum-scam-probe_533661.html,511d5fb7e0089dbf4d9a73958c507091,No
2,17,1,2,http://www.moneycontrol.com/news/current-affairs/2g-scam-cbi-raids-nira-radias-office-residence_505255.html,fa1688336bcb52f02583d8ca765dba8b,No
3,17,1,3,http://www.moneycontrol.com/news/current-affairs/2g-scam-court-charges-raja-kanimozhi15-other-accused_604229.html,27c312e5705a4acf5f4cb59e06bc56e8,No
4,17,1,4,http://www.moneycontrol.com/news/business/govt-setting1-man-panel-to-sidetrack-2g-scam-sr-lawyer_504325.html,b3694c92259d38ea86139fa14c85a1df,No
5,17,1,5,http://www.moneycontrol.com/news/cnbc-tv18-comments/atul-malhotra-to-be-sanjay-chandras-interim-replacement_537954.html,e4009c6c94fd76d5d3de115c8de6ffec,No
6,17,1,6,http://www.moneycontrol.com/news/cnbc-tv18-comments/2g-trial-court-serves-summonskhaitans_649126.html,a51740cae15b934d8cfedf128362b814,No
7,17,1,7,http://www.moneycontrol.com/news/business/sibal-blames-nda-policies-for-huge-revenue-loss_527122.html,8a5d8613803f6b99245103373527c22f,No
8,17,1,8,http://www.moneycontrol.com/news/cnbc-tv18-comments/2g-db-realty-loses-pleaattachmentproperty_648189.html,c21fb9b8d924c1f4f98da67a0dc83779,No
9,17,1,9,http://www.moneycontrol.com/news/business/swan-telecom-isfront-companyreliance-adag-cbi_567789.html,3cbe6ec1e4ec5c6747ed14e03f77523c,No
10,17,1,10,http://www.moneycontrol.com/news/current-affairs/rajas-aide-hfcl-md-questionedconnection2g-scam_525370.html,e388fe138a56eb56b0af834db9561160,No
11,17,2,1,http://www.moneycontrol.com/news/business/expert-analysis-2g-scamits-impactbusiness_537301.html,e4225f00d23f8b3d4218040b4b2dffe8,No
12,17,2,2,http://www.moneycontrol.com/news/current-affairs/sack-maran-if-he-does-not-resign-bjp-tells-pm_554672.html,f1585ca5f299a16b463307d2e7488877,No
13,17,2,3,http://www.moneycontrol.com/news/current-affairs/plea-for-making-anil-ambani-dayalu-ammal-as-accused2g_541402.html,c8ae6d8e1b8e1103d8c56344a6609965,No
14,17,2,4,http://www.moneycontrol.com/news/mf-experts/scam-impactyour-investments_509586.html,ec3c422b83c955b0d7e43798bd4a7468,No
15,17,2,5,http://www.moneycontrol.com/news/business/ed-questions-former-spicejet-director2g-probe_544319.html,a3ffab6a224c659698a4bf8e156f4197,No
16,17,2,6,http://www.moneycontrol.com/news/business/lic-hsg-has-not-given-us-undue-favour-db-realty_501460.html,9c3b23f363b70066e45c9adfa922b9cb,No
17,17,2,7,http://www.moneycontrol.com/news/politics/pms-conduct-unbecomingan-economist-subramanian-swamy_524679.html,8a57dda4919368b7a069005221527ca2,No
18,17,2,8,http://www.moneycontrol.com/news/business/2g-cbi-chargesheets-db-realty-promoter-unitech-md_533638.html,9956956c8d5eac01ed243e3009499651,No
19,17,2,9,http://www.moneycontrol.com/news/current-affairs/rti-query-busts-major-pds-scammaharashtra_629116.html,7d9f226a0553b9ebbec15f4b3ddcb306,No
20,17,2,10,http://www.moneycontrol.com/news/business/raising-funds-for-telecom-problematic-post-2g-scam-gtl_558536.html,01ccec1270727d02a8e9c6e0b88bf126,No
21,17,3,1,http://www.moneycontrol.com/news/current-affairs/2g-scam-chidambarams-involvementsecret-notemore_593745.html,48cf3fa9255e537ca049cade6f202336,No
22,17,3,2,http://www.moneycontrol.com/news/business/plea-for-international-airport-status-to-madurai-airport_576479.html,a0ad7ad21bf14467aa94490793bbfb5d,No
