index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,4,1,1,http://timesofindia.indiatimes.com/india/Another-spectrum-scam-hits-govt-this-time-from-ISRO/articleshow/7445139.cms,77c79a0417b05c863ce0356454be7753,No
2,4,1,2,http://timesofindia.indiatimes.com/india/2G-scam-SC-scraps-122-licences-granted-under-Rajas-tenure-trial-court-to-decide-on-Chidambarams-role/articleshow/11725097.cms,7809111ccf9d6c4df9a5efc547200a5b,No
3,4,1,3,http://timesofindia.indiatimes.com/india/Fema-violation-in-2G-spectrum-scam-Rs-10000-crore-ED/articleshow/9828425.cms,fbb245c404820443f352f41431d819ae,No
4,4,1,4,http://timesofindia.indiatimes.com/india/A-Raja-submits-resignation-to-PM-over-2G-scam/articleshow/6925271.cms,a8225b65952c6083d8a7f40a186ec2cb,No
5,4,1,5,http://timesofindia.indiatimes.com/india/2G-scam-Raja-aide-Sadiq-Batcha-found-hanging-in-Chennai-residence/articleshow/7717522.cms,f74e724f417bf3b59464439a8801c239,No
6,4,1,6,http://timesofindia.indiatimes.com/india/2G-spectrum-scam-Former-telecom-minister-A-Raja-arrested/articleshow/7411212.cms,fa81b9e44e82d8fe17748932eebf271b,No
7,4,1,7,http://timesofindia.indiatimes.com/india/2G-scam-Pranab-Mukherjee-acknowledges-note-declines-comment-Congress-backs-P-Chidambaram/articleshow/10075060.cms,d5eb18877abab66c59a8be6082fb6b19,No
8,4,1,8,http://timesofindia.indiatimes.com/india/2G-scam-Rs-1-76-lakh-crore-loss-is-a-mathematical-guess-says-lead-auditor/articleshow/10729405.cms,3f260906f281c5cd8165268d308e6c78,No
9,4,1,9,http://timesofindia.indiatimes.com/india/2G-scam-CBI-may-name-Karunanidhis-daughter-in-2nd-charge-sheet/articleshow/8071877.cms,5cf53e6d21df1f5319ad38599e345835,No
10,4,1,10,http://timesofindia.indiatimes.com/india/Money-trail-in-2G-spectrum-scam-covers-10-countries-ED/articleshow/7067801.cms,b38d7575367cb65b381693c8bf5f8106,No
11,4,6,1,http://timesofindia.indiatimes.com/india/Sadiq-Batcha-wanted-to-be-the-richest-man-on-the-earth/articleshow/7745733.cms,c7e7fae03f2736ba21468928c8c6387c,No
12,4,6,2,http://timesofindia.indiatimes.com/business/india-business/Remove-Sibal-Swamy-tells-PM/articleshow/7160571.cms,c8902f0464d0aee7b01c05e052620843,No
13,4,6,3,http://timesofindia.indiatimes.com/india/Unitech-brothers-fall-out-over-2G-scam/articleshow/8003356.cms,407ae0327f69a55bd09592b2ad8ef539,No
14,4,6,4,http://timesofindia.indiatimes.com/business/india-business/Ministry-of-home-affairs-expressed-concern-on-Shahid-Balwaamp39s-link-with-Dawood-Subramanian-Swamy/articleshow/10971745.cms,22165cd417a2b379d1938604d7020197,No
15,4,6,5,http://timesofindia.indiatimes.com/india/We-are-investigating-Reliance-and-Tata-CBI-tells-SC/articleshow/8173382.cms,87aec295eb0a20f73917689825115976,No
16,4,6,6,http://timesofindia.indiatimes.com/india/Balwas-counsel-want-PM-named-as-witness-in-2G-case/articleshow/8103824.cms,94a7184d565137e43ad7d23c987da7ce,No
17,4,6,7,http://timesofindia.indiatimes.com/india/2G-scam-Dayanidhi-Maran-resigns-from-cabinet-to-be-quizzed-by-CBI/articleshow/9135278.cms,b9791193a102673f2472d5e3deb9a86d,No
18,4,6,8,http://timesofindia.indiatimes.com/india/Dayanidhi-Maran-forced-me-to-sell-Aircel-says-Sivasankaran/articleshow/8748308.cms,1b55304f87c992b9da60be055b7ad6db,No
19,4,6,9,http://timesofindia.indiatimes.com/india/15-days-of-Parliament-logjam-cost-nation-over-Rs-95-crore/articleshow/7029640.cms,8e078c3f40db80e9630287f359c60011,No
20,4,8,1,http://timesofindia.indiatimes.com/india/Kanimozhi-the-land-deal-mystery/articleshow/7114914.cms,0c3c5c925999d9a350449f257c99b404,No
21,4,8,2,http://timesofindia.indiatimes.com/india/Maran-denies-illegal-use-of-phone-lines/articleshow/8702499.cms,ee705292fb2be7a7c1b0e5c9f456f497,No
