index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
26,15,8,6,http://www.ndtv.com/india-news/2g-scam-karunanidhi-sends-legal-notice-to-subramanian-swamy-447053,d8382af835afdfa84ce2a739f8866f2b,No
27,15,8,7,http://www.ndtv.com/india-news/did-2g-scam-compromise-national-security-449403,1421b993bac2ed29cfab2c7466616985,No
28,15,8,8,http://www.ndtv.com/india-news/pawar-has-links-to-2g-scam-accused-shahid-balwa-maharashtra-opposition-451749,69eafd15e542e3538fa656d9a8471520,No
29,15,8,9,http://www.ndtv.com/india-news/who-is-bjp-to-lecture-us-on-corruption-sonia-gandhi-441839,13f757fd057466a73d5eff8cb52508be,No
30,15,10,1,http://www.ndtv.com/india-news/thomas-will-not-supervise-2g-inquiry-by-cbi-440745,e1724d4c05655d56f29a90cae6bc4652,No
31,15,10,2,http://www.ndtv.com/india-news/supreme-court-over-rules-govt-on-2g-prosecutor-452676,7252660ce00dc571d6336e7628fd526d,No
32,15,10,3,http://www.ndtv.com/india-news/2g-case-court-allows-law-ministrys-letter-on-swan-to-be-placed-on-record-467987,9b647760018d038e2281c71e0f8292d7,No
33,15,10,4,http://www.ndtv.com/india-news/pawar-on-radias-alleged-remarks-on-his-links-to-balwa-452958,e0a8a31988cd01e5a399e8f764aa5d6f,No
34,15,10,5,http://www.ndtv.com/india-news/what-supreme-courts-order-on-kanimozhis-bail-plea-says-459014,0820061c66c0abbdcaa47080087110c7,No
35,15,10,6,http://www.ndtv.com/india-news/supreme-court-issues-notice-to-a-raja-over-alleged-2g-scam-431190,b6e0ca8088151eaaf3e9ca85f2c4264f,No
36,15,10,7,http://www.ndtv.com/india-news/2g-scam-two-parliament-inquiries-danger-of-a-clash-450152,6c7f799cf20a5bcf36c46d4b362b91bd,No
37,15,10,8,http://www.ndtv.com/india-news/pm-manmohan-singh-on-2g-spectrum-allocation-and-rajas-role-447863,7d65b560409360cb32a26281de58622c,No
38,15,10,9,http://www.ndtv.com/india-news/dmk-meet-begins-could-pull-ministers-from-upa-458164,979bda486681ef814ace9138ba567a37,No
39,15,10,10,http://www.ndtv.com/india-news/2g-scam-corporate-affairs-ministry-questions-cag-report-448105,724920f02705b0ac45eb9cc4def3ee66,No
40,15,7,1,http://www.ndtv.com/india-news/2g-inquiry-should-extend-to-2001-ratan-tata-441514,210e867faace71e9c9027c6bd0acf17e,No
41,15,7,2,http://www.ndtv.com/india-news/kapil-sibal-nda-caused-rs-1-43-lakh-crore-loss-442623,3480b384a6535adaab7a3d309b436823,No
42,15,7,3,http://www.ndtv.com/india-news/2g-inquiry-bjp-threatens-action-sibal-retaliates-441611,7fade8e0171f055a24ffd92e0390d242,No
43,15,7,4,http://www.ndtv.com/india-news/will-2g-licences-be-cancelled-supreme-court-gets-to-work-444488,48b30e001dcbe1cea2f888a576bf5e49,No
44,15,7,5,http://www.ndtv.com/india-news/2g-spectrum-scam-trai-docks-mobile-operators-439652,53d0f7663771f361909b90d52097d248,No
45,15,7,6,http://www.ndtv.com/india-news/2g-scam-relief-for-ratan-tata-anil-ambani-457456,a388173c27a5608a596aa23969750ffd,No
46,15,7,7,http://www.ndtv.com/india-news/2g-scam-5-senior-executives-could-be-arrested-452907,7d013103cbc938cb3fb9bd6d6a0da75d,No
47,15,7,8,http://www.ndtv.com/india-news/aiadmk-chief-jayalalithaas-statement-447506,e33d64a93d79f60fc79ad866cfe5246e,No
48,15,7,9,http://www.ndtv.com/india-news/2g-scam-parliament-logjam-continues-440950,97c8bd8238875086a24a2fdf9beae28d,No
49,15,7,10,http://www.ndtv.com/india-news/2g-scam-jayalalithaa-demands-marans-resignation-bjp-wants-him-probed-457331,21fe5d8583184441d92039ef414ba9b2,No
50,15,2,1,http://www.ndtv.com/india-news/2g-scam-cags-rs-1-76-lakh-crore-figure-is-completely-erroneous-says-sibal-444315,8b674c00f4924feb91f3bf2e01fa47ed,No
51,15,2,2,http://www.ndtv.com/india-news/2g-spectrum-scam-cbi-knows-who-handled-bribe-money-says-arun-shourie-439492,0f7ea10ac96bdd61fbcc70bcc23da5cf,No
52,15,2,3,http://www.ndtv.com/india-news/arrest-kanimozhi-says-jayalalithaa-453892,4e05f0c0ddf65863985b04b28436a053,No
53,15,2,4,http://www.ndtv.com/india-news/2g-spectrum-scam-cbi-raids-a-rajas-residences-441414,caab18afa70b29ef973d91824d50866d,No
54,15,2,5,http://www.ndtv.com/india-news/2g-spectrum-scam-cbi-to-submit-status-report-in-supreme-court-today-447379,679a62334b984f4d5453b587209f8442,No
55,15,2,6,http://www.ndtv.com/india-news/ratan-tata-to-move-supreme-court-on-radia-tapes-440458,748e25a9c7e43a299d6e3551a0b981f2,No
56,15,2,7,http://www.ndtv.com/india-news/2g-spectrum-scam-no-let-up-in-parliament-deadlock-440561,d31530c0cf8d17a948bfc74293d01510,No
57,15,2,8,http://www.ndtv.com/india-news/2g-note-congress-in-troubleshooting-mode-can-sonia-pm-calm-the-storm-468739,afaa323f973501794491e3ed1a52bf98,No
58,15,2,9,http://www.ndtv.com/india-news/2g-spectrum-scam-we-didnt-break-any-laws-says-telecom-giant-telenor-439464,a85ebc0bfa4d2fb2e8f3398c0b966a2c,No
59,15,2,10,http://www.ndtv.com/india-news/raja-should-turn-approver-says-arun-shourie-448532,3b191757c3412bd3b34dc5de400bb68d,No
60,15,9,1,http://www.ndtv.com/india-news/2g-scam-probe-cbi-questions-videocons-dhoot-his-brother-448209,e85f3afe83294c6f93d97fccf21971cd,No
61,15,9,2,http://www.ndtv.com/india-news/2g-scam-bail-plea-hearing-of-corporate-honchos-adjourned-till-friday-453918,e43da0bc3916cfc700a3c38ff96f9ac7,No
62,15,9,3,http://www.ndtv.com/india-news/new-telecom-policy-in-100-days-sibal-443691,4f87f036fc65b066af2ffaf559c64481,No
63,15,9,4,http://www.ndtv.com/india-news/2g-scam-unitech-md-sanjay-chandra-summoned-by-cbi-447809,d72bfd8a9533b9098ac49d1760e2a8b0,No
64,15,9,5,http://www.ndtv.com/india-news/prime-ministers-pac-offer-was-not-needed-says-pranab-mukherjee-443723,c0610c409d5f868d4478bda6d0436596,No
65,15,9,6,http://www.ndtv.com/india-news/sushma-swaraj-demands-probe-into-pac-report-leak-454341,9c4fbef011e878b4d7fb2fe8cfa8252a,No
66,15,9,7,http://www.ndtv.com/india-news/2g-spectrum-scam-anil-ambani-appears-before-pac-452140,b45891affbdff19d78a5f3d7973e2ecf,No
67,15,9,8,http://www.ndtv.com/india-news/2g-scam-congress-leaders-son-paid-rs-4-cr-by-balwa-company-451227,1f0f509f74b7b06e2941e81115febc45,No
68,15,9,9,http://www.ndtv.com/india-news/tough-to-answer-qs-since-matter-is-sub-judice-anil-ambani-452202,92d8605444f5616b6312ec1657630082,No
69,15,4,1,http://www.ndtv.com/india-news/2g-spectrum-scam-government-softening-on-jpc-demand-447261,f58c2b01582a767342e4a8cda4ee1587,No
70,15,4,2,http://www.ndtv.com/india-news/2g-spectrum-scam-murli-manohar-joshi-joins-jpc-chorus-443449,3d0929ca4357b66cb2ac957ff41f7bf7,No
71,15,4,3,http://www.ndtv.com/india-news/2g-spectrum-scam-kapil-sibal-passes-the-buck-to-nda-446946,457d80205602ddb2dad7c83f86a65a00,No
72,15,4,4,http://www.ndtv.com/india-news/2g-scam-top-telecom-honchos-spend-night-in-jail-453468,5fa5a2456fe59a94b73739d10d7920b0,No
73,15,4,5,http://www.ndtv.com/india-news/2g-note-is-part-of-orchestrated-campaign-said-chidambaram-to-pm-sources-468346,50f4538b73e125ce1526c5644e4ad353,No
74,15,4,6,http://www.ndtv.com/india-news/2g-scam-cbi-to-probe-sadiq-batchas-death-451831,4ec6fcc89791f0f5f2852c3048ab3fb9,No
75,15,4,7,http://www.ndtv.com/india-news/kanimozhi-arrested-in-2g-scam-sent-to-tihar-jail-456320,b1969e74780ec736a28358da30117185,No
76,15,4,8,http://www.ndtv.com/india-news/31-firms-summoned-in-connection-with-2g-scam-450139,d57214f0fdb00f4deb2236443282955f,No
77,15,4,9,http://www.ndtv.com/india-news/2g-spectrum-scam-enforcement-directorate-questions-nira-radia-440139,6ca5b266464fa602047d9d338857e1f5,No
78,15,4,10,http://www.ndtv.com/india-news/parliament-21-days-146-crores-zero-work-441822,691306de0b315f759204fd01398174cf,No
79,15,5,1,http://www.ndtv.com/india-news/2g-scam-angry-arguments-in-public-accounts-committee-453084,34da427fd2786cdb9f13fcbf4b347d64,No
80,15,5,2,http://www.ndtv.com/india-news/2g-scam-crossover-license-controversy-flares-up-447739,e9abe96783bba01a6f150f39c540aabe,No
81,15,5,3,http://www.ndtv.com/india-news/who-is-rajas-godfather-asks-nitin-gadkari-446851,6c83939dd10ea5b67747685c4d141ff5,No
82,15,5,4,http://www.ndtv.com/india-news/2g-scam-tata-top-gun-krishna-kumar-questioned-448505,98489d6dcd499c76e40e12161db4b751,No
83,15,5,5,http://www.ndtv.com/india-news/2g-scam-niira-radia-ratan-tata-appear-before-pac-452078,bdb8818b9d3a964e81eef453006bbc43,No
84,15,5,6,http://www.ndtv.com/india-news/government-sets-up-2g-inquiry-with-retired-judge-441559,08d4388e2d88ceb183abc2897d79c927,No
85,15,5,7,http://www.ndtv.com/india-news/2g-scam-anil-dhirubhai-ambani-group-defends-itself-447891,c0d93e902a8032d7cc8f690cd4c4d897,No
86,15,5,8,http://www.ndtv.com/india-news/raja-names-pm-chidambaram-says-i-should-be-rewarded-462744,9d25ecca0f3734acc86aa2e7ec96e1d9,No
87,15,5,9,http://www.ndtv.com/india-news/2g-scam-will-call-pm-as-a-witness-warns-kanimozhis-lawyer-465219,00203e81f65a230c03ab84be371aad68,No
88,15,3,1,http://www.ndtv.com/india-news/parliament-ill-equipped-to-probe-2g-spectrum-scam-bansal-441096,52c5f0bf3c534e2a5dfe573cc0ef16e0,No
89,15,3,2,http://www.ndtv.com/india-news/2g-case-how-the-scam-unravelled-569846,18e4035ef9a8bff77356b91ce5d53e02,No
90,15,3,3,http://www.ndtv.com/india-news/2g-spectrum-scam-sibals-criticism-of-cag-report-unfortunate-says-supreme-court-445642,05421d0117e68c287ad6e7836a7d89fc,No
91,15,3,4,http://www.ndtv.com/india-news/2g-scam-former-telecom-secretarys-claims-could-land-raja-in-more-trouble-439084,4295d796a25cb909eacddaca9b6c4fae,No
92,15,3,5,http://www.ndtv.com/india-news/cancelled-telecom-licenses-impact-on-consumers-economy-571341,11240e367973f0f007455940c0fc0fd1,No
93,15,3,6,http://www.ndtv.com/india-news/2g-spectrum-scam-why-wasnt-raja-questioned-asks-supreme-court-440237,eff8305371f27b4323ef3c584c127b5b,No
94,15,3,7,http://www.ndtv.com/india-news/2g-case-timeline-of-events-570264,29c6eb490b79218b108753f6cf9423e6,No
95,15,3,8,http://www.ndtv.com/india-news/2g-scam-tatas-reject-shahid-balwas-charge-456199,90c1612482ecac0de845c48dc3a9b16d,No
96,15,3,9,http://www.ndtv.com/india-news/raja-could-go-the-batcha-way-jayalalithaa-450288,a42b60dc1604da4a0b5b3716f1631655,No
97,15,3,10,http://www.ndtv.com/india-news/2g-scam-pm-refuses-to-comment-on-a-raja-439044,3f119fbe46f2b52c5e027256fd5c51f8,No
