index,sourceid,pagenumber,pos_on_page,exact_url,hash_url,opinion_section
1,12,1,1,http://www.tribuneindia.com/2010/20101226/nation.htm,481dcb1a31ef828e3954767255737e59,No
2,12,1,2,http://www.tribuneindia.com/2011/20111115/main1.htm,8e41eecea473fb24566d37bc201d0ed5,No
3,12,1,3,http://www.tribuneindia.com/2011/20110317/main3.htm,c0bec133788867d6b58c63164da9503e,No
4,12,1,4,http://www.tribuneindia.com/2011/20110522/nation.htm,468f6c887b058b12d4eade7b89950571,No
5,12,1,5,http://www.tribuneindia.com/2011/20110922/main1.htm,652adc788a2d14c6a4270ca6c2d02a3b,No
6,12,1,6,http://www.tribuneindia.com/2011/20110929/nation.htm,891b1fe0d0678d7c03e9a9dd4bba93a3,No
7,12,1,7,http://www.tribuneindia.com/2011/20110421/main1.htm,59106cbc0dcc6877ad3d2543b835cde3,No
8,12,1,8,http://www.tribuneindia.com/2011/20111002/nation.htm,ce325df38bdaa62bc8629ed9a3c167bb,No
9,12,1,9,http://www.tribuneindia.com/2011/20110107/nation.htm,0cbd427318e7d37a0d7115611b4463f1,No
10,12,1,10,http://www.tribuneindia.com/2011/20110930/nation.htm,8eeb9c1b40607fb7d09be269d821cad6,No
11,12,2,2,http://www.tribuneindia.com/2011/20110217/nation.htm,2e30d1ae710e611f7ca7f7bac7146655,No
12,12,2,3,http://www.tribuneindia.com/2011/20110521/nation.htm,0fab4af98f12bf8d52a50082700a6408,No
13,12,2,4,http://www.tribuneindia.com/2011/20110615/biz.htm,fd3eeccccb9b8a0693a757064405ffb6,No
14,12,2,5,http://www.tribuneindia.com/2011/20110810/nation.htm,ba0b38892b0e050d604f3fc9e7991dd1,No
15,12,2,6,http://www.tribuneindia.com/2011/20110111/nation.htm,a03424b72eb68859e2f7e9d553092025,No
16,12,2,7,http://www.tribuneindia.com/2010/20101119/nation.htm,64e08576bb565065afe7de62b0e3d466,No
17,12,2,8,http://www.tribuneindia.com/2011/20110808/nation.htm,d39be69e80405402ece2b6378f6239a1,No
18,12,2,9,http://www.tribuneindia.com/2011/20110416/nation.htm,e698240d0c0b101a11c3d9edda7827de,No
19,12,2,10,http://www.tribuneindia.com/2011/20110529/nation.htm,a2a530454782800d1b24ad192f8c6704,No
